1601026527.05375576,-0.41520801,-0.09806046,1.01240647
1601026527.06525826,-0.41933218,-0.09935130,1.02706289
1601026527.07759333,-0.42178050,-0.09721924,1.03388572
1601026527.08972120,-0.42373112,-0.09380984,1.04020309
1601026527.10163736,-0.41837695,-0.09768742,1.03792882
1601026527.11314511,-0.41317222,-0.09094155,1.03338039
1601026527.12565136,-0.40333939,-0.08769132,1.03338039
1601026527.13726187,-0.39743683,-0.07980428,1.03969777
1601026527.14956188,-0.39204863,-0.06907460,1.03818166
1601026527.16103077,-0.38250369,-0.06184875,1.02984262
1601026527.17344379,-0.37242085,-0.04924099,1.01594424
1601026527.18507099,-0.36537874,-0.04088696,1.00912142
1601026527.19758797,-0.35837743,-0.03840903,1.00356209
1601026527.20917416,-0.35652325,-0.03904980,0.99749744
1601026527.22140479,-0.35511783,-0.03933270,0.99825549
1601026527.23308563,-0.35625726,-0.03554597,1.00432026
1601026527.24545050,-0.35640833,-0.03720247,1.00811064
1601026527.25712776,-0.35132378,-0.04719252,1.00937414
1601026527.26960993,-0.35376477,-0.05440132,1.01291192
1601026527.28107142,-0.35511822,-0.05578513,1.01164842
1601026527.29278469,-0.35962507,-0.05359352,1.01139569
1601026527.30444670,-0.36211792,-0.06208732,1.02529407
1601026527.31687403,-0.36435226,-0.07139914,1.03641272
1601026527.32843351,-0.36469021,-0.07634815,1.03843427
1601026527.34073043,-0.36343068,-0.07643674,1.03110611
1601026527.35241771,-0.36863297,-0.06654892,1.02276707
1601026527.36473107,-0.36843565,-0.07045151,1.00987959
1601026527.37646031,-0.36354613,-0.07663435,1.00785792
1601026527.38886952,-0.36385164,-0.08024383,0.99850821
1601026527.40044284,-0.36386323,-0.07769430,0.98713684
1601026527.41270328,-0.36259478,-0.07433361,0.98764217
1601026527.42441463,-0.36644092,-0.07995752,0.99320161
1601026527.43664455,-0.37145641,-0.08192760,1.00280404
1601026527.44827843,-0.37186202,-0.08748697,1.01569164
1601026527.46070766,-0.36777261,-0.08922789,1.02478862
1601026527.47236490,-0.36497506,-0.09571011,1.02908444
1601026527.48470902,-0.36318254,-0.09855574,1.03085339
1601026527.49623990,-0.35773519,-0.09787847,1.02756834
1601026527.50861430,-0.35231087,-0.09052348,1.02099824
1601026527.52026486,-0.35143328,-0.09065981,1.02352512
1601026527.53266144,-0.35362300,-0.09363736,1.01847124
1601026527.54418898,-0.34725285,-0.09255089,1.02150357
1601026527.55667758,-0.34577009,-0.08891429,1.01897657
1601026527.56837320,-0.34439504,-0.08514522,1.02655756
1601026527.58063960,-0.34245494,-0.08385684,1.02958989
1601026527.59221745,-0.34166360,-0.08778676,1.03514922
1601026527.60460901,-0.33782464,-0.09274161,1.03893960
1601026527.61613846,-0.33640814,-0.09642830,1.03312767
1601026527.62855601,-0.33961967,-0.09045531,1.01973474
1601026527.64020205,-0.34146848,-0.08677781,1.01644969
1601026527.65260386,-0.33966506,-0.07998142,1.00709987
1601026527.66410494,-0.34167758,-0.07737398,1.00811064
1601026527.67649674,-0.33805978,-0.08408515,1.01139569
1601026527.68810368,-0.33592314,-0.07953153,1.01670229
1601026527.70044374,-0.33588767,-0.08345124,1.02655756
1601026527.71205306,-0.33649576,-0.09259163,1.03615999
1601026527.72439432,-0.33534110,-0.09866926,1.04222476
1601026527.73608398,-0.33809960,-0.10260580,1.05031097
1601026527.74850965,-0.33763862,-0.10234676,1.04550982
1601026527.75998116,-0.34030133,-0.09411900,1.03666532
1601026527.77242780,-0.34714338,-0.08605866,1.02554679
1601026527.78409839,-0.34835562,-0.08336943,1.02504134
1601026527.79635048,-0.34566760,-0.08163455,1.02428329
1601026527.80796123,-0.34361297,-0.08349214,1.02731562
1601026527.82035518,-0.34438708,-0.08560194,1.02605212
1601026527.83195496,-0.33915302,-0.09031880,1.03110611
1601026527.84440613,-0.33516145,-0.08654608,1.03009522
1601026527.85602832,-0.33158582,-0.08367281,1.03514922
1601026527.86831903,-0.32522768,-0.07811709,1.03085339
1601026527.87996483,-0.31950331,-0.07745585,1.02756834
1601026527.89228201,-0.31380463,-0.08010760,1.03186417
1601026527.90394068,-0.31070626,-0.08157322,1.03211689
1601026527.91620898,-0.30490658,-0.08286159,1.02908444
1601026527.92785740,-0.30528980,-0.07722063,1.01872396
1601026527.94024849,-0.30639881,-0.07382584,1.00962687
1601026527.95181465,-0.31161344,-0.06880865,1.00634181
1601026527.96418595,-0.31532401,-0.06630687,1.00482559
1601026527.97589183,-0.31638652,-0.06773159,1.00432026
1601026528.00045395,-0.31758913,-0.06506962,1.00432026
